question_template,program,state,model,run_number,prompt_sent,response_json,answer_extracted,source,confidence,timestamp,error
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,meta-llama/llama-3.3-70b-instruct:free,3,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:50.365258+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456280000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,meta-llama/llama-3.3-70b-instruct:free,4,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:17:55.082905+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456280000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,openai/gpt-oss-120b:free,5,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:00.543050+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,CA,meta-llama/llama-3.3-70b-instruct:free,5,"In California, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:22.877240+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,NY,meta-llama/llama-3.3-70b-instruct:free,1,"In New York, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:27.495265+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456340000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,NY,meta-llama/llama-3.3-70b-instruct:free,2,"In New York, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:32.325998+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456340000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,NY,meta-llama/llama-3.3-70b-instruct:free,3,"In New York, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:37.029603+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456340000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,NY,meta-llama/llama-3.3-70b-instruct:free,4,"In New York, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:41.746823+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456340000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,NY,meta-llama/llama-3.3-70b-instruct:free,5,"In New York, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:46.471300+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456340000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,openai/gpt-oss-120b:free,1,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:52.033692+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,meta-llama/llama-3.3-70b-instruct:free,1,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:18:56.594792+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456340000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,meta-llama/llama-3.3-70b-instruct:free,2,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:19:18.081372+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,meta-llama/llama-3.3-70b-instruct:free,3,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:19:39.423453+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456400000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,qwen/qwen3.6-plus:free,4,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?","```json
{
  ""answer"": ""Under the Texas Public Information Act (TPIA), state agencies such as the Health and Human Services Commission (HHSC), which administers Medicaid, generally have 10 business days from the receipt of a written request to respond. Within this 10-business-day window, the agency must either release the requested records, certify a specific date and time when the records will be available for inspection, or request an open records ruling from the Texas Attorney General's Office if they intend to withhold any of the information as legally exempt (such as protected patient health information)."",
  ""source"": ""Texas Public Information Act (Chapter 552 of the Texas Government Code) and Texas Attorney General Open Government Division: https://www.texasattorneygeneral.gov/open-government"",
  ""confidence"": ""high""
}
```","Under the Texas Public Information Act (TPIA), state agencies such as the Health and Human Services Commission (HHSC), which administers Medicaid, generally have 10 business days from the receipt of a written request to respond. Within this 10-business-day window, the agency must either release the requested records, certify a specific date and time when the records will be available for inspection, or request an open records ruling from the Texas Attorney General's Office if they intend to withhold any of the information as legally exempt (such as protected patient health information).",Texas Public Information Act (Chapter 552 of the Texas Government Code) and Texas Attorney General Open Government Division: https://www.texasattorneygeneral.gov/open-government,high,2026-04-06T06:20:54.827367+00:00,
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,openai/gpt-oss-120b:free,4,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:21:00.702120+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,meta-llama/llama-3.3-70b-instruct:free,4,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:21:22.278946+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,openai/gpt-oss-120b:free,5,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:21:28.532736+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
"In {state}, how much time do agencies have to respond to public records requests on {program}?",Medicaid,TX,meta-llama/llama-3.3-70b-instruct:free,5,"In Texas, how much time do agencies have to respond to public records requests on Medicaid?",,,,,2026-04-06T06:21:33.248074+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456520000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,MA,openai/gpt-oss-120b:free,1,What is the state-level administration address for SNAP in Massachusetts?,,,,,2026-04-06T06:21:38.831346+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,MA,meta-llama/llama-3.3-70b-instruct:free,1,What is the state-level administration address for SNAP in Massachusetts?,,,,,2026-04-06T06:21:43.415865+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456520000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,MA,openai/gpt-oss-120b:free,2,What is the state-level administration address for SNAP in Massachusetts?,,,,,2026-04-06T06:21:49.148408+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,MA,meta-llama/llama-3.3-70b-instruct:free,2,What is the state-level administration address for SNAP in Massachusetts?,,,,,2026-04-06T06:21:53.843602+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775456520000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What is the state-level administration address for {program} in {state}?,SNAP,MA,qwen/qwen3.6-plus:free,3,What is the state-level administration address for SNAP in Massachusetts?,,,,,2026-04-06T06:22:15.672330+00:00,'NoneType' object is not subscriptable
